<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
FPT,D,20160323,000000,12390.0000,12470.0000,12340.0000,12390.0000,573490,0
FPT,D,20160324,000000,12420.0000,12440.0000,12320.0000,12320.0000,831940,0
FPT,D,20160325,000000,12270.0000,12320.0000,12110.0000,12190.0000,1134790,0
FPT,D,20160328,000000,12290.0000,12290.0000,12190.0000,12210.0000,402090,0
FPT,D,20160329,000000,12210.0000,12210.0000,12060.0000,12090.0000,731100,0
FPT,D,20160330,000000,12010.0000,12190.0000,12010.0000,12090.0000,595920,0
FPT,D,20160331,000000,12090.0000,12210.0000,11990.0000,11990.0000,623130,0
FPT,D,20160401,000000,11990.0000,12010.0000,11880.0000,11910.0000,530180,0
FPT,D,20160404,000000,11880.0000,11960.0000,11880.0000,11910.0000,370410,0
FPT,D,20160405,000000,11910.0000,12010.0000,11880.0000,11960.0000,286440,0
FPT,D,20160406,000000,11960.0000,12060.0000,11930.0000,12060.0000,288080,0
FPT,D,20160407,000000,12090.0000,12190.0000,12060.0000,12160.0000,485800,0
FPT,D,20160408,000000,12110.0000,12210.0000,12110.0000,12110.0000,312220,0
FPT,D,20160411,000000,12160.0000,12270.0000,12090.0000,12190.0000,814800,0
FPT,D,20160412,000000,12210.0000,12210.0000,12090.0000,12140.0000,393630,0
FPT,D,20160413,000000,12110.0000,12160.0000,12090.0000,12110.0000,568090,0
FPT,D,20160414,000000,12090.0000,12160.0000,12090.0000,12090.0000,572360,0
FPT,D,20160415,000000,12110.0000,12140.0000,12010.0000,12010.0000,712110,0
FPT,D,20160419,000000,12010.0000,12090.0000,11960.0000,11960.0000,545970,0
FPT,D,20160420,000000,11960.0000,12010.0000,11930.0000,11990.0000,878290,0
FPT,D,20160421,000000,12040.0000,12090.0000,11990.0000,12040.0000,496340,0
FPT,D,20160422,000000,12040.0000,12160.0000,11990.0000,12160.0000,829700,0
FPT,D,20160425,000000,12210.0000,12290.0000,12160.0000,12190.0000,562230,0
FPT,D,20160426,000000,12190.0000,12210.0000,12090.0000,12190.0000,333520,0
FPT,D,20160427,000000,12210.0000,12240.0000,12090.0000,12140.0000,593060,0
FPT,D,20160428,000000,12210.0000,12540.0000,12140.0000,12320.0000,3007080,0
FPT,D,20160429,000000,12320.0000,12390.0000,12290.0000,12370.0000,614320,0
FPT,D,20160504,000000,12240.0000,12290.0000,12140.0000,12240.0000,771190,0
FPT,D,20160505,000000,12190.0000,12320.0000,12160.0000,12160.0000,908780,0
FPT,D,20160506,000000,12160.0000,12210.0000,12090.0000,12090.0000,693360,0
FPT,D,20160509,000000,12110.0000,12160.0000,12010.0000,12010.0000,605810,0
FPT,D,20160510,000000,11990.0000,12090.0000,11960.0000,12040.0000,465650,0
FPT,D,20160511,000000,12140.0000,12160.0000,12040.0000,12140.0000,290200,0
FPT,D,20160512,000000,12190.0000,12190.0000,12060.0000,12060.0000,412430,0
FPT,D,20160513,000000,12090.0000,12110.0000,12010.0000,12060.0000,393240,0
FPT,D,20160516,000000,12060.0000,12090.0000,12010.0000,12040.0000,310390,0
FPT,D,20160517,000000,12060.0000,12160.0000,12040.0000,12110.0000,354380,0
FPT,D,20160518,000000,12210.0000,12320.0000,12140.0000,12140.0000,692880,0
FPT,D,20160519,000000,12210.0000,12210.0000,12110.0000,12140.0000,186020,0
FPT,D,20160520,000000,12140.0000,12190.0000,12140.0000,12190.0000,485060,0
FPT,D,20160523,000000,12290.0000,12290.0000,12160.0000,12160.0000,345150,0
FPT,D,20160524,000000,12190.0000,12210.0000,12140.0000,12140.0000,369180,0
FPT,D,20160525,000000,12160.0000,12190.0000,12110.0000,12140.0000,598370,0
FPT,D,20160526,000000,12160.0000,12190.0000,12090.0000,12090.0000,1328870,0
FPT,D,20160527,000000,12100.0000,12280.0000,12070.0000,12250.0000,543580,0
FPT,D,20160530,000000,12250.0000,12370.0000,12250.0000,12280.0000,447160,0
FPT,D,20160531,000000,12310.0000,12310.0000,12190.0000,12190.0000,589350,0
FPT,D,20160601,000000,12250.0000,12250.0000,12190.0000,12190.0000,519620,0
FPT,D,20160602,000000,12250.0000,12250.0000,12160.0000,12190.0000,318100,0
FPT,D,20160603,000000,12220.0000,12220.0000,12130.0000,12160.0000,400290,0
FPT,D,20160606,000000,12160.0000,12160.0000,12010.0000,12070.0000,754110,0
FPT,D,20160607,000000,12130.0000,12130.0000,12010.0000,12100.0000,559610,0
FPT,D,20160608,000000,12100.0000,12160.0000,12070.0000,12160.0000,516630,0
FPT,D,20160609,000000,12160.0000,12160.0000,12100.0000,12100.0000,325390,0
FPT,D,20160610,000000,12070.0000,12130.0000,12070.0000,12100.0000,475190,0
FPT,D,20160613,000000,12100.0000,12100.0000,12070.0000,12070.0000,237230,0
FPT,D,20160614,000000,12040.0000,12100.0000,12040.0000,12100.0000,242560,0
FPT,D,20160615,000000,12100.0000,12100.0000,12010.0000,12040.0000,414560,0
FPT,D,20160616,000000,12100.0000,12130.0000,12040.0000,12070.0000,359320,0
FPT,D,20160617,000000,12070.0000,12100.0000,12040.0000,12070.0000,206120,0
FPT,D,20160620,000000,12100.0000,12820.0000,12070.0000,12760.0000,1877120,0
FPT,D,20160621,000000,12820.0000,13090.0000,12730.0000,12760.0000,1442710,0
FPT,D,20160622,000000,12700.0000,12820.0000,12670.0000,12670.0000,300480,0
FPT,D,20160623,000000,12640.0000,12670.0000,12520.0000,12520.0000,826170,0
FPT,D,20160624,000000,12460.0000,12460.0000,11680.0000,12220.0000,2562810,0
FPT,D,20160627,000000,12220.0000,12370.0000,12010.0000,12310.0000,587560,0
FPT,D,20160628,000000,12310.0000,12370.0000,12250.0000,12310.0000,328400,0
FPT,D,20160629,000000,12280.0000,12700.0000,12280.0000,12550.0000,1250570,0
FPT,D,20160630,000000,12700.0000,12730.0000,12490.0000,12490.0000,669690,0
FPT,D,20160701,000000,12550.0000,12640.0000,12490.0000,12520.0000,579110,0
FPT,D,20160704,000000,12550.0000,12760.0000,12550.0000,12700.0000,863920,0
FPT,D,20160705,000000,12700.0000,12760.0000,12610.0000,12610.0000,791050,0
FPT,D,20160706,000000,12580.0000,12700.0000,12520.0000,12640.0000,602040,0
FPT,D,20160707,000000,12760.0000,13120.0000,12670.0000,12940.0000,1592870,0
FPT,D,20160708,000000,12970.0000,13270.0000,12970.0000,13030.0000,1594930,0
FPT,D,20160711,000000,13060.0000,13150.0000,12730.0000,12730.0000,1035540,0
FPT,D,20160712,000000,12730.0000,12850.0000,12550.0000,12730.0000,744580,0
FPT,D,20160713,000000,12730.0000,12940.0000,12730.0000,12820.0000,751090,0
FPT,D,20160714,000000,12850.0000,13120.0000,12820.0000,12850.0000,1880280,0
FPT,D,20160715,000000,12820.0000,12910.0000,12730.0000,12730.0000,730200,0
FPT,D,20160718,000000,12700.0000,12760.0000,12610.0000,12730.0000,578400,0
FPT,D,20160719,000000,12760.0000,12760.0000,12460.0000,12520.0000,1148610,0
FPT,D,20160720,000000,12520.0000,12580.0000,12430.0000,12430.0000,575060,0
FPT,D,20160721,000000,12460.0000,12550.0000,12400.0000,12430.0000,448120,0
FPT,D,20160722,000000,12400.0000,12400.0000,12220.0000,12340.0000,958530,0
FPT,D,20160725,000000,12340.0000,12370.0000,12280.0000,12280.0000,375880,0
FPT,D,20160726,000000,12310.0000,12310.0000,12190.0000,12220.0000,469520,0
FPT,D,20160727,000000,12340.0000,12460.0000,12310.0000,12340.0000,554520,0
FPT,D,20160728,000000,12340.0000,12460.0000,12310.0000,12340.0000,512680,0
FPT,D,20160729,000000,12340.0000,12370.0000,12250.0000,12250.0000,241530,0
FPT,D,20160801,000000,12250.0000,12340.0000,12190.0000,12280.0000,419730,0
FPT,D,20160802,000000,12280.0000,12280.0000,12100.0000,12130.0000,806630,0
FPT,D,20160803,000000,12130.0000,12190.0000,12070.0000,12100.0000,467420,0
FPT,D,20160804,000000,12100.0000,12190.0000,12070.0000,12070.0000,340270,0
FPT,D,20160805,000000,12070.0000,12160.0000,12010.0000,12100.0000,461730,0
FPT,D,20160808,000000,12190.0000,12250.0000,12130.0000,12130.0000,274690,0
FPT,D,20160809,000000,12190.0000,12220.0000,12130.0000,12220.0000,271030,0
FPT,D,20160810,000000,12160.0000,12280.0000,12160.0000,12280.0000,236760,0
FPT,D,20160811,000000,12340.0000,12490.0000,12310.0000,12490.0000,585310,0
FPT,D,20160812,000000,12550.0000,12670.0000,12400.0000,12430.0000,527660,0
FPT,D,20160815,000000,12430.0000,12460.0000,12400.0000,12430.0000,281220,0
FPT,D,20160816,000000,12550.0000,12850.0000,12430.0000,12760.0000,1933670,0
FPT,D,20160817,000000,12760.0000,13000.0000,12700.0000,12910.0000,1354570,0
FPT,D,20160818,000000,12910.0000,13150.0000,12850.0000,12880.0000,1044090,0
FPT,D,20160819,000000,12940.0000,12940.0000,12670.0000,12670.0000,662470,0
FPT,D,20160822,000000,12520.0000,12580.0000,12400.0000,12400.0000,944470,0
FPT,D,20160823,000000,12490.0000,12520.0000,12370.0000,12460.0000,443570,0
FPT,D,20160824,000000,12490.0000,12670.0000,12490.0000,12550.0000,749230,0
FPT,D,20160825,000000,12580.0000,12700.0000,12520.0000,12670.0000,601280,0
FPT,D,20160826,000000,12670.0000,12970.0000,12670.0000,12850.0000,2217420,0
FPT,D,20160829,000000,12910.0000,13000.0000,12730.0000,12730.0000,996310,0
FPT,D,20160830,000000,12700.0000,12820.0000,12700.0000,12730.0000,529860,0
FPT,D,20160831,000000,12820.0000,13270.0000,12760.0000,13120.0000,3190540,0
FPT,D,20160901,000000,13210.0000,13450.0000,13150.0000,13300.0000,2145860,0
FPT,D,20160905,000000,13300.0000,13390.0000,13180.0000,13300.0000,964870,0
FPT,D,20160906,000000,13270.0000,13390.0000,13210.0000,13210.0000,1385380,0
FPT,D,20160907,000000,13180.0000,13180.0000,13000.0000,13180.0000,1332450,0
FPT,D,20160908,000000,13270.0000,13810.0000,13210.0000,13630.0000,3243480,0
FPT,D,20160909,000000,13750.0000,13890.0000,13600.0000,13660.0000,1833910,0
FPT,D,20160912,000000,13600.0000,13630.0000,13420.0000,13450.0000,1220220,0
FPT,D,20160913,000000,13450.0000,13550.0000,13300.0000,13510.0000,1151590,0
FPT,D,20160914,000000,13490.0000,13730.0000,13450.0000,13600.0000,1283090,0
FPT,D,20160915,000000,13600.0000,13600.0000,13300.0000,13390.0000,1111400,0
FPT,D,20160916,000000,13300.0000,13450.0000,13270.0000,13450.0000,855440,0
FPT,D,20160919,000000,13570.0000,13600.0000,13390.0000,13540.0000,944500,0
FPT,D,20160920,000000,13600.0000,13720.0000,13510.0000,13640.0000,1374570,0
FPT,D,20160921,000000,13660.0000,13720.0000,13570.0000,13600.0000,872200,0
FPT,D,20160922,000000,13600.0000,14160.0000,13600.0000,13920.0000,2821740,0
FPT,D,20160923,000000,14000.0000,14220.0000,13980.0000,14160.0000,2331180,0
FPT,D,20160926,000000,14220.0000,14400.0000,14220.0000,14280.0000,1938720,0
FPT,D,20160927,000000,14270.0000,14280.0000,14130.0000,14280.0000,2011410,0
FPT,D,20160928,000000,14240.0000,14490.0000,14220.0000,14310.0000,1675680,0
FPT,D,20160929,000000,14220.0000,14340.0000,14070.0000,14150.0000,1885090,0
FPT,D,20160930,000000,14160.0000,14160.0000,13940.0000,13940.0000,1725770,0
FPT,D,20161003,000000,13950.0000,14100.0000,13830.0000,13940.0000,1063670,0
FPT,D,20161004,000000,14010.0000,14150.0000,13750.0000,13980.0000,1945280,0
FPT,D,20161005,000000,14040.0000,14040.0000,13940.0000,13980.0000,482560,0
FPT,D,20161006,000000,13980.0000,14030.0000,13780.0000,13780.0000,808750,0
FPT,D,20161007,000000,13790.0000,13830.0000,13360.0000,13460.0000,2656510,0
FPT,D,20161010,000000,13460.0000,13460.0000,13030.0000,13030.0000,2105790,0
FPT,D,20161011,000000,13030.0000,13300.0000,12890.0000,13300.0000,1576130,0
FPT,D,20161012,000000,13270.0000,13330.0000,13060.0000,13090.0000,737050,0
FPT,D,20161013,000000,13060.0000,13210.0000,12970.0000,13150.0000,455610,0
FPT,D,20161014,000000,13120.0000,13180.0000,13090.0000,13100.0000,556120,0
FPT,D,20161017,000000,13120.0000,13120.0000,12970.0000,12970.0000,799570,0
FPT,D,20161018,000000,12970.0000,13100.0000,12850.0000,13030.0000,461070,0
FPT,D,20161019,000000,13000.0000,13190.0000,13000.0000,13100.0000,484690,0
FPT,D,20161020,000000,13180.0000,13210.0000,12980.0000,13000.0000,452160,0
FPT,D,20161021,000000,13000.0000,13070.0000,12970.0000,12970.0000,368030,0
FPT,D,20161024,000000,12970.0000,13030.0000,12880.0000,12910.0000,683800,0
FPT,D,20161025,000000,12910.0000,13120.0000,12790.0000,12910.0000,798790,0
FPT,D,20161026,000000,12910.0000,13030.0000,12820.0000,12850.0000,498350,0
FPT,D,20161027,000000,12940.0000,12940.0000,12850.0000,12910.0000,320770,0
FPT,D,20161028,000000,12910.0000,13030.0000,12890.0000,13030.0000,623240,0
FPT,D,20161031,000000,13060.0000,13120.0000,13000.0000,13000.0000,366100,0
FPT,D,20161101,000000,13030.0000,13030.0000,12940.0000,12940.0000,287980,0
FPT,D,20161102,000000,12940.0000,12970.0000,12730.0000,12730.0000,607470,0
FPT,D,20161103,000000,12700.0000,12700.0000,12460.0000,12550.0000,819360,0
FPT,D,20161104,000000,12550.0000,12670.0000,12550.0000,12590.0000,216080,0
FPT,D,20161107,000000,12580.0000,12820.0000,12580.0000,12790.0000,270420,0
FPT,D,20161108,000000,12790.0000,12920.0000,12790.0000,12800.0000,357870,0
FPT,D,20161109,000000,12800.0000,12800.0000,12280.0000,12610.0000,1259800,0
FPT,D,20161110,000000,12700.0000,12820.0000,12700.0000,12760.0000,279210,0
FPT,D,20161111,000000,12820.0000,12980.0000,12790.0000,12850.0000,549240,0
FPT,D,20161114,000000,12760.0000,12850.0000,12730.0000,12770.0000,357500,0
FPT,D,20161115,000000,12790.0000,12910.0000,12760.0000,12910.0000,410010,0
FPT,D,20161116,000000,12940.0000,12970.0000,12790.0000,12860.0000,483700,0
FPT,D,20161117,000000,12860.0000,12860.0000,12730.0000,12730.0000,342390,0
FPT,D,20161118,000000,12700.0000,12890.0000,12700.0000,12880.0000,272520,0
FPT,D,20161121,000000,12910.0000,12970.0000,12790.0000,12880.0000,398940,0
FPT,D,20161122,000000,12910.0000,12950.0000,12850.0000,12880.0000,475660,0
FPT,D,20161123,000000,12940.0000,13180.0000,12880.0000,13130.0000,933400,0
FPT,D,20161124,000000,13090.0000,13370.0000,13090.0000,13250.0000,1109900,0
FPT,D,20161125,000000,13270.0000,13270.0000,13120.0000,13130.0000,523930,0
FPT,D,20161128,000000,13130.0000,13130.0000,12910.0000,13000.0000,401290,0
FPT,D,20161129,000000,13000.0000,13000.0000,12760.0000,12890.0000,488970,0
FPT,D,20161130,000000,12850.0000,12950.0000,12820.0000,12950.0000,284250,0
FPT,D,20161201,000000,12910.0000,13090.0000,12910.0000,12910.0000,247450,0
FPT,D,20161202,000000,12910.0000,12950.0000,12820.0000,12830.0000,265850,0
FPT,D,20161205,000000,12850.0000,12910.0000,12730.0000,12730.0000,320460,0
FPT,D,20161206,000000,12790.0000,12800.0000,12640.0000,12640.0000,407380,0
FPT,D,20161207,000000,12640.0000,12700.0000,12580.0000,12580.0000,283670,0
FPT,D,20161208,000000,12700.0000,12700.0000,12610.0000,12620.0000,145770,0
FPT,D,20161209,000000,12700.0000,13000.0000,12700.0000,12820.0000,355440,0
FPT,D,20161212,000000,12850.0000,12850.0000,12610.0000,12610.0000,372110,0
FPT,D,20161213,000000,12610.0000,12650.0000,12490.0000,12490.0000,359950,0
FPT,D,20161214,000000,12490.0000,12610.0000,12480.0000,12550.0000,394960,0
FPT,D,20161215,000000,12550.0000,12580.0000,12490.0000,12510.0000,282950,0
FPT,D,20161216,000000,12540.0000,12580.0000,12490.0000,12580.0000,298690,0
FPT,D,20161219,000000,12580.0000,12760.0000,12580.0000,12760.0000,218900,0
FPT,D,20161220,000000,12710.0000,12820.0000,12700.0000,12710.0000,293780,0
FPT,D,20161221,000000,12710.0000,12770.0000,12680.0000,12700.0000,377770,0
FPT,D,20161222,000000,12790.0000,12910.0000,12700.0000,12710.0000,659310,0
FPT,D,20161223,000000,12800.0000,12800.0000,12700.0000,12740.0000,325140,0
FPT,D,20161226,000000,12740.0000,12820.0000,12700.0000,12760.0000,243940,0
FPT,D,20161227,000000,12760.0000,13000.0000,12760.0000,12890.0000,789970,0
FPT,D,20161228,000000,12920.0000,13090.0000,12920.0000,13030.0000,864320,0
FPT,D,20161229,000000,13090.0000,13090.0000,12940.0000,12980.0000,376220,0
FPT,D,20161230,000000,13030.0000,13220.0000,12950.0000,13150.0000,1643340,0
FPT,D,20170103,000000,13240.0000,13430.0000,13240.0000,13400.0000,1013070,0
FPT,D,20170104,000000,13390.0000,13660.0000,13360.0000,13520.0000,1022560,0
FPT,D,20170105,000000,13510.0000,13570.0000,13480.0000,13480.0000,613870,0
FPT,D,20170106,000000,13510.0000,13600.0000,13430.0000,13430.0000,799750,0
FPT,D,20170109,000000,13460.0000,13570.0000,13420.0000,13510.0000,501610,0
FPT,D,20170110,000000,13520.0000,13750.0000,13490.0000,13750.0000,1045680,0
FPT,D,20170111,000000,13830.0000,13920.0000,13780.0000,13780.0000,740990,0
FPT,D,20170112,000000,13780.0000,13810.0000,13700.0000,13730.0000,540350,0
FPT,D,20170113,000000,13780.0000,13860.0000,13360.0000,13420.0000,1640150,0
FPT,D,20170116,000000,13420.0000,13420.0000,13150.0000,13150.0000,896110,0
FPT,D,20170117,000000,13150.0000,13390.0000,13150.0000,13270.0000,521250,0
FPT,D,20170118,000000,13360.0000,13360.0000,13090.0000,13090.0000,496120,0
FPT,D,20170119,000000,13090.0000,13150.0000,12980.0000,13090.0000,589210,0
FPT,D,20170120,000000,13090.0000,13300.0000,13070.0000,13210.0000,662850,0
FPT,D,20170123,000000,13270.0000,13330.0000,13210.0000,13280.0000,457700,0
FPT,D,20170124,000000,13360.0000,13420.0000,13240.0000,13360.0000,280500,0
FPT,D,20170125,000000,13420.0000,13540.0000,13340.0000,13480.0000,421770,0
FPT,D,20170202,000000,13510.0000,13570.0000,13330.0000,13420.0000,487480,0
FPT,D,20170203,000000,13360.0000,13420.0000,13270.0000,13360.0000,497380,0
FPT,D,20170206,000000,13300.0000,13300.0000,13210.0000,13240.0000,553780,0
FPT,D,20170207,000000,13240.0000,13360.0000,13220.0000,13300.0000,919390,0
FPT,D,20170208,000000,13330.0000,13430.0000,13280.0000,13330.0000,580940,0
FPT,D,20170209,000000,13330.0000,13360.0000,13300.0000,13310.0000,796670,0
FPT,D,20170210,000000,13300.0000,13330.0000,13220.0000,13280.0000,615430,0
FPT,D,20170213,000000,13330.0000,13400.0000,13270.0000,13390.0000,843490,0
FPT,D,20170214,000000,13450.0000,13860.0000,13420.0000,13860.0000,1942460,0
FPT,D,20170215,000000,13890.0000,13890.0000,13690.0000,13750.0000,1155260,0
FPT,D,20170216,000000,13750.0000,13820.0000,13540.0000,13540.0000,1114930,0
FPT,D,20170217,000000,13510.0000,13600.0000,13420.0000,13540.0000,816130,0
FPT,D,20170220,000000,13540.0000,13570.0000,13450.0000,13460.0000,739970,0
FPT,D,20170221,000000,13510.0000,13720.0000,13460.0000,13570.0000,1056640,0
FPT,D,20170222,000000,13660.0000,13830.0000,13570.0000,13690.0000,1230810,0
FPT,D,20170223,000000,13720.0000,13850.0000,13640.0000,13750.0000,1042580,0
FPT,D,20170224,000000,13750.0000,13780.0000,13600.0000,13750.0000,929360,0
FPT,D,20170227,000000,13750.0000,14010.0000,13750.0000,13910.0000,1791360,0
FPT,D,20170228,000000,13920.0000,13980.0000,13690.0000,13700.0000,787960,0
FPT,D,20170301,000000,13700.0000,13720.0000,13550.0000,13660.0000,814870,0
FPT,D,20170302,000000,13660.0000,13720.0000,13570.0000,13580.0000,625140,0
FPT,D,20170303,000000,13580.0000,13720.0000,13490.0000,13640.0000,400430,0
FPT,D,20170306,000000,13640.0000,13780.0000,13640.0000,13730.0000,519090,0
FPT,D,20170307,000000,13750.0000,13750.0000,13610.0000,13690.0000,474030,0
FPT,D,20170308,000000,13660.0000,13750.0000,13610.0000,13690.0000,486250,0
FPT,D,20170309,000000,13670.0000,13720.0000,13600.0000,13600.0000,517110,0
FPT,D,20170310,000000,13690.0000,13860.0000,13660.0000,13750.0000,1204950,0
FPT,D,20170313,000000,13780.0000,13830.0000,13660.0000,13670.0000,463260,0
FPT,D,20170314,000000,13690.0000,13810.0000,13660.0000,13660.0000,600400,0
FPT,D,20170315,000000,13660.0000,13720.0000,13580.0000,13610.0000,632570,0
FPT,D,20170316,000000,13630.0000,13720.0000,13600.0000,13660.0000,610500,0
FPT,D,20170317,000000,13720.0000,13830.0000,13670.0000,13720.0000,987600,0
FPT,D,20170320,000000,13720.0000,13950.0000,13720.0000,13920.0000,1573640,0
FPT,D,20170321,000000,13980.0000,14120.0000,13920.0000,13920.0000,1881270,0
FPT,D,20170322,000000,13950.0000,13970.0000,13780.0000,13780.0000,1208130,0
FPT,D,20170323,000000,13750.0000,14340.0000,13720.0000,14340.0000,2026020,0
FPT,D,20170324,000000,14490.0000,14640.0000,14180.0000,14250.0000,1937460,0
FPT,D,20170327,000000,14220.0000,14340.0000,14120.0000,14220.0000,1021940,0
FPT,D,20170328,000000,14220.0000,14420.0000,14130.0000,14160.0000,1161770,0
FPT,D,20170329,000000,14160.0000,14280.0000,14100.0000,14190.0000,605170,0
FPT,D,20170330,000000,14190.0000,14300.0000,14070.0000,14070.0000,752470,0
FPT,D,20170331,000000,14070.0000,14250.0000,14040.0000,14130.0000,1213360,0
FPT,D,20170403,000000,14130.0000,14190.0000,13860.0000,13860.0000,1994720,0
FPT,D,20170404,000000,13850.0000,14040.0000,13850.0000,14040.0000,981010,0
FPT,D,20170405,000000,14040.0000,14040.0000,13910.0000,13910.0000,598970,0
FPT,D,20170407,000000,13850.0000,14060.0000,13850.0000,14040.0000,900280,0
FPT,D,20170410,000000,14040.0000,14120.0000,14010.0000,14040.0000,421960,0
FPT,D,20170411,000000,14040.0000,14130.0000,13980.0000,14030.0000,405130,0
FPT,D,20170412,000000,14040.0000,14270.0000,14030.0000,14210.0000,1296510,0
FPT,D,20170413,000000,14150.0000,14220.0000,14100.0000,14120.0000,518960,0
FPT,D,20170414,000000,14070.0000,14090.0000,13720.0000,13760.0000,1444000,0
FPT,D,20170417,000000,13760.0000,13890.0000,13660.0000,13660.0000,1066820,0
FPT,D,20170418,000000,13660.0000,13750.0000,13550.0000,13750.0000,596530,0
